,BTCUSDT,ETHUSDT,BNBUSDT,LTCUSDT,NEOUSDT,XRPUSDT,ADAUSDT,BELUSDT,XLMUSDT,BATUSDT,LINKUSDT,BANDUSDT,ONTUSDT,IOTAUSDT
3341,51273.46000000,1807.60000000,140.04530000,224.24000000,41.65300000,0.53422000,0.86563000,3.21340000,0.49000000,0.56180000,31.92780000,16.45020000,1.14820000,1.30990000
3342,51039.56000000,1825.19000000,140.78750000,223.70000000,42.02400000,0.53790000,0.87043000,3.16230000,0.49393000,0.56630000,31.89650000,16.67370000,1.13130000,1.31260000
3343,51149.96000000,1823.80000000,141.56390000,226.15000000,41.78000000,0.53960000,0.86342000,3.13050000,0.49008000,0.56470000,31.82100000,16.47640000,1.13620000,1.30830000
3344,51262.00000000,1816.99000000,147.72350000,230.57000000,42.20100000,0.54345000,0.87196000,3.17000000,0.49291000,0.56680000,31.88000000,16.47660000,1.16220000,1.30240000
3345,51169.97000000,1812.00000000,147.10690000,229.72000000,42.02500000,0.54071000,0.86803000,3.20720000,0.49114000,0.56170000,31.77220000,16.25260000,1.15790000,1.28170000
3346,51241.35000000,1815.46000000,154.48550000,227.96000000,41.96100000,0.55528000,0.86960000,3.16970000,0.49273000,0.56610000,31.84920000,16.21850000,1.16810000,1.28320000
3347,51376.85000000,1819.26000000,152.62700000,227.32000000,43.45800000,0.54777000,0.87576000,3.20700000,0.49877000,0.58410000,31.81230000,16.29940000,1.15650000,1.29410000
3348,51430.59000000,1817.82000000,160.63950000,226.61000000,43.33300000,0.54350000,0.87320000,3.28080000,0.50050000,0.58190000,31.69280000,16.23950000,1.14290000,1.32550000
3349,52142.35000000,1837.76000000,168.93610000,231.07000000,43.01100000,0.54441000,0.88912000,3.18740000,0.50069000,0.58000000,31.99970000,16.29710000,1.15050000,1.31540000
3350,52240.00000000,1829.47000000,167.14970000,229.80000000,43.02500000,0.55027000,0.87876000,3.16360000,0.50181000,0.57790000,32.17510000,16.32500000,1.15640000,1.31770000
3351,52349.99000000,1852.99000000,169.10430000,235.84000000,42.73300000,0.55028000,0.89068000,3.16530000,0.50636000,0.57980000,32.40770000,16.50770000,1.15680000,1.31290000
3352,52104.43000000,1838.07000000,167.11010000,232.58000000,42.16700000,0.54049000,0.88579000,3.14540000,0.49598000,0.56880000,32.01250000,16.15780000,1.14130000,1.29200000
3353,52119.71000000,1849.88000000,165.32330000,237.49000000,42.55100000,0.53467000,0.89206000,3.13360000,0.49737000,0.57480000,32.23240000,16.22340000,1.15470000,1.30070000
3354,52267.32000000,1869.53000000,169.51560000,234.20000000,43.12300000,0.54531000,0.90066000,3.17800000,0.50895000,0.58320000,32.85860000,16.78010000,1.17800000,1.34630000
3355,52132.46000000,1906.17000000,166.81300000,236.87000000,43.71800000,0.54886000,0.91136000,3.26500000,0.50942000,0.58450000,33.09470000,17.02300000,1.17190000,1.32890000
3356,52318.89000000,1908.00000000,166.62510000,235.11000000,43.22900000,0.54814000,0.92005000,3.27560000,0.50537000,0.58160000,33.50000000,16.91640000,1.19690000,1.34560000
3357,52032.64000000,1891.99000000,165.78200000,232.35000000,42.65500000,0.54233000,0.90837000,3.20540000,0.50071000,0.57860000,33.00910000,16.67340000,1.17740000,1.32930000
3358,52153.36000000,1901.09000000,166.57070000,231.43000000,42.97000000,0.54758000,0.91740000,3.24560000,0.50369000,0.58820000,33.10870000,16.96540000,1.19630000,1.33720000
3359,52170.01000000,1899.53000000,169.33450000,233.90000000,43.49300000,0.54961000,0.93921000,3.24740000,0.51194000,0.59400000,33.03140000,17.39570000,1.20520000,1.34490000
3360,51905.66000000,1896.30000000,177.42540000,229.60000000,43.16000000,0.55354000,0.95723000,3.22300000,0.51238000,0.59180000,32.90750000,17.66900000,1.18380000,1.32200000
3361,51901.96000000,1898.85000000,180.02390000,230.02000000,43.00500000,0.54838000,0.94498000,3.16510000,0.50777000,0.58770000,32.62190000,17.50290000,1.17930000,1.32450000
3362,51706.88000000,1890.16000000,188.21910000,230.20000000,42.97000000,0.54413000,0.93565000,3.07710000,0.50399000,0.59470000,32.38250000,17.88260000,1.15690000,1.31160000
3363,51770.99000000,1901.12000000,188.08340000,232.88000000,43.34600000,0.54409000,0.94727000,3.10230000,0.50307000,0.60730000,32.62360000,17.64000000,1.16920000,1.31680000
3364,51643.50000000,1916.01000000,182.63230000,231.59000000,43.11900000,0.53779000,0.94036000,3.11030000,0.50008000,0.60090000,32.69450000,17.54030000,1.16620000,1.30270000
3365,51374.07000000,1900.41000000,186.86270000,225.16000000,42.70100000,0.53348000,0.92141000,3.05510000,0.49253000,0.59530000,32.20000000,17.91150000,1.15570000,1.29780000
3366,51464.66000000,1902.01000000,190.53200000,228.10000000,42.89700000,0.53270000,0.93052000,3.08030000,0.49521000,0.59680000,32.27040000,17.81650000,1.16530000,1.31220000
3367,51796.24000000,1913.53000000,192.37990000,228.61000000,42.84000000,0.53703000,0.93472000,3.20310000,0.49691000,0.59690000,32.35160000,18.02110000,1.16840000,1.31330000
3368,52233.43000000,1924.02000000,196.26760000,230.59000000,43.78000000,0.53682000,0.93895000,3.20680000,0.49922000,0.60860000,32.89750000,18.34780000,1.19010000,1.33730000
3369,51585.29000000,1907.91000000,195.04730000,225.14000000,43.70400000,0.52918000,0.92303000,3.11680000,0.49483000,0.61670000,32.26350000,18.86200000,1.16820000,1.31060000
3370,52091.02000000,1922.37000000,199.22700000,227.13000000,44.80700000,0.53371000,0.91501000,3.13420000,0.49899000,0.63020000,32.43140000,18.89900000,1.18430000,1.33130000
3371,51839.55000000,1917.30000000,194.38670000,224.70000000,44.11700000,0.53038000,0.91729000,3.20990000,0.49569000,0.61820000,32.14120000,18.32300000,1.19090000,1.48000000
3372,51862.85000000,1926.17000000,191.44160000,225.22000000,43.89500000,0.53402000,0.91731000,3.30040000,0.50137000,0.62580000,32.05590000,18.35550000,1.23540000,1.54360000
3373,51760.01000000,1922.55000000,193.70590000,224.30000000,43.93900000,0.53415000,0.90714000,3.28260000,0.50057000,0.62480000,32.45230000,18.15670000,1.22540000,1.47490000
3374,52111.89000000,1938.20000000,198.15010000,228.26000000,44.48400000,0.54039000,0.91840000,3.35810000,0.50373000,0.63930000,32.76120000,18.18350000,1.24720000,1.51160000
3375,52007.21000000,1945.13000000,194.97860000,229.08000000,44.15000000,0.54167000,0.92041000,3.30840000,0.50229000,0.63820000,32.88380000,17.85480000,1.27020000,1.53200000
3376,51837.19000000,1937.99000000,193.76230000,227.17000000,44.09300000,0.53557000,0.91338000,3.26000000,0.49927000,0.62830000,32.57900000,17.67770000,1.24050000,1.51590000
3377,51552.60000000,1939.61000000,195.60000000,226.59000000,43.78300000,0.53204000,0.91442000,3.28320000,0.49656000,0.63560000,32.48010000,17.70000000,1.22850000,1.49560000
3378,51511.33000000,1928.42000000,206.42170000,226.65000000,43.90000000,0.53183000,0.92050000,3.23260000,0.49824000,0.63210000,32.44650000,18.00520000,1.24270000,1.48310000
3379,51325.44000000,1916.92000000,216.07430000,224.32000000,42.91400000,0.52654000,0.90772000,3.33720000,0.49451000,0.62850000,32.13150000,17.79910000,1.19940000,1.44440000
3380,51248.52000000,1916.52000000,216.59440000,225.42000000,43.00100000,0.52546000,0.90309000,3.21750000,0.49267000,0.62070000,32.06290000,17.62190000,1.19700000,1.46360000
3381,51245.00000000,1910.21000000,232.04880000,225.05000000,43.13600000,0.52903000,0.89730000,3.23110000,0.49243000,0.61630000,31.98260000,17.55480000,1.20040000,1.47050000
3382,51166.30000000,1903.26000000,242.75760000,223.87000000,42.84300000,0.52616000,0.89023000,3.17710000,0.48778000,0.60500000,31.75640000,17.78820000,1.18970000,1.47010000
3383,51524.05000000,1914.98000000,271.03860000,225.75000000,43.06800000,0.52818000,0.89484000,3.25370000,0.49135000,0.60720000,31.94190000,18.76570000,1.19260000,1.49170000
3384,51734.88000000,1922.91000000,251.34330000,233.34000000,45.18400000,0.53565000,0.91074000,3.31270000,0.49973000,0.62850000,32.49160000,18.29470000,1.24780000,1.46430000
3385,51727.08000000,1919.10000000,261.26430000,231.99000000,46.06100000,0.53739000,0.91428000,3.30050000,0.50376000,0.63220000,32.64120000,18.23930000,1.25630000,1.47110000
3386,52236.31000000,1921.50000000,258.07560000,233.03000000,45.64000000,0.53621000,0.91868000,3.32390000,0.50306000,0.62230000,32.64200000,18.09450000,1.24860000,1.46340000
3387,52690.70000000,1933.10000000,252.42440000,233.88000000,45.75800000,0.53972000,0.92559000,3.41860000,0.50892000,0.62320000,33.76010000,18.02710000,1.25230000,1.50640000
3388,52687.60000000,1927.39000000,263.80420000,231.09000000,46.15100000,0.53510000,0.92468000,3.51990000,0.50422000,0.61930000,34.00770000,18.28930000,1.28000000,1.56550000
3389,52710.00000000,1934.38000000,265.23040000,232.90000000,47.75300000,0.54857000,0.94244000,3.55180000,0.50875000,0.63360000,34.31720000,18.38290000,1.30120000,1.56060000
3390,52534.75000000,1929.89000000,265.62000000,231.16000000,48.99400000,0.56046000,0.92645000,3.50290000,0.51280000,0.62120000,33.92690000,18.47560000,1.27720000,1.51950000
3391,52800.04000000,1923.57000000,297.05510000,229.43000000,48.20300000,0.55787000,0.92088000,3.52870000,0.51136000,0.62160000,33.80790000,18.44540000,1.25680000,1.51020000
3392,52890.00000000,1915.72000000,320.68820000,226.76000000,47.35600000,0.54476000,0.91061000,3.42710000,0.50265000,0.60710000,33.64470000,17.67240000,1.24020000,1.48320000
3393,53863.19000000,1929.91000000,311.77420000,231.59000000,46.95000000,0.54839000,0.91434000,3.44240000,0.50274000,0.61000000,34.31040000,17.68000000,1.22940000,1.51020000
3394,54368.65000000,1946.33000000,293.56260000,230.91000000,46.57600000,0.55535000,0.92176000,3.35650000,0.50624000,0.61330000,34.35970000,17.45390000,1.22380000,1.47900000
3395,54765.49000000,1963.83000000,300.36690000,237.06000000,48.15600000,0.55826000,0.93291000,3.38720000,0.51332000,0.61690000,34.93040000,17.59520000,1.26290000,1.48000000
3396,55384.46000000,1966.94000000,315.42270000,238.84000000,47.92400000,0.55425000,0.93588000,3.37230000,0.51104000,0.61210000,35.07200000,17.64460000,1.25200000,1.48080000
3397,54990.01000000,1952.88000000,325.15170000,236.08000000,47.20800000,0.55462000,0.92628000,3.31380000,0.50454000,0.60940000,34.26000000,17.52810000,1.24200000,1.49550000
3398,55348.33000000,1951.69000000,323.41580000,239.22000000,47.33800000,0.56818000,0.93676000,3.36920000,0.51381000,0.61090000,34.53750000,17.24560000,1.27030000,1.48280000
3399,55651.16000000,1958.67000000,333.45900000,238.07000000,47.18900000,0.56035000,0.93756000,3.35520000,0.50802000,0.60610000,34.48280000,17.60010000,1.26800000,1.47240000
3400,55426.40000000,1952.00000000,327.67820000,239.12000000,47.03400000,0.56053000,0.93717000,3.31140000,0.51013000,0.60580000,34.73400000,17.47000000,1.24840000,1.47350000
3401,55906.00000000,1955.00000000,333.11100000,236.50000000,47.84700000,0.56465000,0.92581000,3.32170000,0.51278000,0.61410000,34.68460000,18.21740000,1.26320000,1.48710000
3402,56226.73000000,1933.46000000,288.46560000,235.00000000,49.17000000,0.55684000,0.92389000,3.27180000,0.50663000,0.59940000,34.15010000,17.41380000,1.26470000,1.46300000
3403,56179.17000000,1950.43000000,288.81700000,237.34000000,48.52500000,0.56084000,1.04797000,3.25990000,0.52439000,0.60490000,34.26830000,17.54670000,1.24720000,1.46210000
3404,56143.46000000,1983.35000000,300.80050000,244.49000000,48.85300000,0.56359000,1.06511000,3.34960000,0.52497000,0.61250000,34.63600000,17.44400000,1.25100000,1.46960000
3405,55706.07000000,2018.93000000,286.69370000,243.20000000,48.61800000,0.56135000,1.03422000,3.37940000,0.52051000,0.60700000,34.75260000,17.43500000,1.25410000,1.49030000
3406,55815.19000000,2022.20000000,291.47430000,243.37000000,49.08700000,0.56748000,1.03974000,3.36740000,0.52384000,0.61270000,34.98780000,17.65860000,1.26280000,1.51710000
3407,55675.43000000,2014.45000000,293.31480000,242.41000000,48.81600000,0.56931000,1.06274000,3.33000000,0.52241000,0.61310000,34.74200000,17.77780000,1.25660000,1.50430000
3408,55937.12000000,2027.89000000,301.72830000,243.46000000,49.62000000,0.57759000,1.05994000,3.32240000,0.52950000,0.62350000,35.20180000,18.14310000,1.28200000,1.52150000
3409,55207.92000000,1984.73000000,292.21770000,237.25000000,48.14700000,0.56541000,1.02335000,3.20590000,0.51608000,0.60360000,34.21760000,17.53000000,1.25020000,1.49150000
3410,55236.53000000,1990.98000000,295.10070000,237.56000000,47.85400000,0.56342000,1.03605000,3.21510000,0.51672000,0.60510000,34.18430000,17.46580000,1.24320000,1.49280000
3411,55252.40000000,2003.30000000,294.79300000,238.58000000,48.29400000,0.56595000,1.04700000,3.27890000,0.52028000,0.60910000,34.82880000,18.00020000,1.25820000,1.53660000
3412,55895.31000000,2003.78000000,298.67660000,241.35000000,48.46900000,0.56418000,1.06735000,3.30310000,0.52443000,0.61930000,35.14840000,18.26690000,1.27230000,1.53970000
3413,56355.91000000,1999.58000000,303.81450000,240.93000000,48.08100000,0.55924000,1.05897000,3.32010000,0.52072000,0.61280000,35.89820000,18.50710000,1.26860000,1.52790000
3414,57291.92000000,2024.21000000,297.05130000,242.90000000,48.61500000,0.55998000,1.06744000,3.37810000,0.52471000,0.61490000,36.23080000,19.16810000,1.32590000,1.52960000
3415,57274.34000000,2028.82000000,284.45330000,243.00000000,48.70900000,0.56210000,1.12079000,3.40050000,0.52597000,0.62030000,36.52760000,19.82650000,1.34700000,1.51950000
3416,56280.83000000,1988.99000000,268.25670000,233.71000000,47.10700000,0.53382000,1.08281000,3.31370000,0.51176000,0.60220000,35.16900000,18.74920000,1.33010000,1.49260000
3417,56145.97000000,1978.79000000,274.05730000,232.85000000,46.06000000,0.53651000,1.08783000,3.18080000,0.50826000,0.59780000,34.95000000,18.19770000,1.31380000,1.45790000
3418,56720.16000000,2001.93000000,277.58930000,236.47000000,47.54300000,0.54247000,1.12992000,3.26500000,0.51726000,0.62800000,36.17690000,18.95650000,1.38920000,1.46780000
3419,57048.35000000,1996.58000000,283.55360000,237.15000000,47.14800000,0.54242000,1.15626000,3.25980000,0.52106000,0.61240000,35.87940000,18.88160000,1.37490000,1.46220000
3420,57115.24000000,1996.22000000,276.94390000,235.27000000,46.91400000,0.54126000,1.15237000,3.25470000,0.51908000,0.60620000,35.90300000,18.96500000,1.35830000,1.46890000
3421,56975.12000000,1992.56000000,272.39510000,234.60000000,46.86200000,0.53614000,1.14935000,3.22870000,0.51625000,0.60740000,35.73700000,19.02410000,1.34740000,1.46470000
3422,56719.52000000,1986.28000000,269.56840000,233.19000000,46.66000000,0.53918000,1.16572000,3.17750000,0.51304000,0.60650000,35.61960000,18.65040000,1.33350000,1.45650000
3423,56472.13000000,1963.79000000,252.98570000,232.08000000,45.88200000,0.53254000,1.14651000,3.12350000,0.50758000,0.60050000,35.10110000,18.11160000,1.31250000,1.43440000
3424,55423.99000000,1894.23000000,243.38410000,225.57000000,43.82300000,0.50067000,1.13961000,2.95970000,0.48303000,0.57110000,33.92450000,16.87070000,1.22200000,1.36160000
3425,55841.19000000,1913.00000000,253.00000000,226.65000000,43.86600000,0.51167000,1.11568000,2.98320000,0.48613000,0.57780000,33.93870000,17.18300000,1.23100000,1.37880000
3426,55834.95000000,1918.06000000,275.16130000,229.33000000,44.74000000,0.52113000,1.12470000,3.00390000,0.48743000,0.58190000,34.07970000,17.47360000,1.23560000,1.37920000
3427,56347.69000000,1937.31000000,273.80960000,228.94000000,48.78000000,0.52426000,1.12172000,3.02370000,0.49248000,0.58540000,34.30230000,17.70000000,1.55020000,1.40460000
3428,56318.08000000,1936.79000000,274.51130000,230.37000000,48.79400000,0.52282000,1.12154000,3.02680000,0.49165000,0.58380000,34.49890000,17.51190000,1.44760000,1.39290000
3429,56505.22000000,1933.71000000,268.67470000,227.30000000,50.08300000,0.52515000,1.10501000,2.99710000,0.49155000,0.58150000,34.09880000,17.31610000,1.44770000,1.39860000
3430,56701.08000000,1943.89000000,265.63550000,228.03000000,52.57100000,0.52355000,1.11138000,3.00370000,0.49518000,0.59150000,34.08860000,17.38870000,1.51480000,1.42350000
3431,56545.13000000,1943.72000000,263.11910000,225.18000000,51.58400000,0.52357000,1.12617000,3.00240000,0.49359000,0.59060000,34.12020000,17.44710000,1.48660000,1.41990000
3432,56493.23000000,1940.65000000,261.84800000,224.36000000,51.67600000,0.52571000,1.12274000,2.98920000,0.49216000,0.58890000,33.81810000,17.22010000,1.44820000,1.39830000
3433,56091.76000000,1912.69000000,256.86660000,221.15000000,49.88300000,0.51734000,1.10373000,2.91520000,0.48636000,0.57200000,33.41600000,16.78010000,1.39880000,1.38000000
3434,56513.22000000,1936.95000000,274.69660000,225.90000000,51.29800000,0.52444000,1.12750000,2.98920000,0.49276000,0.59390000,34.00720000,17.22990000,1.43410000,1.41480000
3435,56795.81000000,1940.08000000,289.43010000,227.96000000,52.29900000,0.53056000,1.11750000,3.07460000,0.49685000,0.59900000,34.06200000,17.39990000,1.45140000,1.43780000
3436,57560.00000000,1971.19000000,280.39300000,229.85000000,51.04800000,0.53651000,1.14759000,3.11880000,0.50254000,0.59960000,34.50120000,17.39150000,1.43200000,1.44900000
3437,57284.79000000,1961.62000000,284.45680000,228.51000000,51.42400000,0.54913000,1.13573000,3.10250000,0.50312000,0.59780000,34.46450000,17.44250000,1.46290000,1.44160000
3438,56888.80000000,1941.93000000,287.37300000,226.26000000,50.61500000,0.53727000,1.13134000,3.08400000,0.49537000,0.59510000,34.12430000,17.19690000,1.44180000,1.42180000
3439,57154.19000000,1947.92000000,293.02300000,226.23000000,51.42100000,0.53909000,1.12620000,3.05900000,0.49484000,0.59900000,34.19340000,17.35250000,1.49180000,1.41510000
3440,57381.13000000,1962.42000000,303.09200000,228.34000000,52.34800000,0.53795000,1.12454000,3.08190000,0.49718000,0.59820000,34.54030000,17.58570000,1.46600000,1.42680000
3441,57313.99000000,1959.90000000,301.59670000,230.05000000,51.77000000,0.53921000,1.10726000,3.05670000,0.49747000,0.58790000,34.44250000,17.79040000,1.43400000,1.40500000
3442,57733.96000000,1958.30000000,287.30590000,229.34000000,50.92500000,0.53862000,1.09652000,3.01400000,0.49976000,0.58620000,34.21850000,17.60000000,1.38070000,1.39190000
3443,57499.01000000,1949.99000000,297.19300000,229.82000000,51.23400000,0.54539000,1.09943000,2.98520000,0.49968000,0.58740000,34.62590000,17.49620000,1.38900000,1.39820000
